RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
876,874,Danny Lee,40,.08,3.34,-2.74,1.82,
877,875,Ryan Blaum,40,.08,3.34,-1.83,3.30,
878,873,Bryn Parry,40,.08,3.32,-3.63,1.20,
879,879,Chan Yih-shin,40,.08,3.29,-.02,3.31,
880,876,Mark O'Meara,40,.08,3.26,-5.92,3.53,
881,,Andrew Bonhomme,40,.08,3.26,-.61,2.26,
882,877,Stephen Dodd,44,.08,3.58,-23.28,0,
882,877,Jean-Nicolas Billot,41,.08,3.34,-2.40,2.61,
884,881,Chris Thompson,46,.08,3.70,-1.86,2.62,
885,883,Michael Curtain,40,.08,3.20,-2.06,0,
886,882,Chris Swanepoel,40,.08,3.18,-2.89,2.76,
887,884,Edward Loar,40,.08,3.14,-16.67,0,
888,885,Gustavo Acosta,46,.08,3.60,-5.49,1.22,
888,880,Chris Couch,40,.08,3.13,-20.17,0,
890,890,Toru Morita,40,.08,3.12,-.20,3.32,
891,888,Kodai Ichihara,40,.08,3.11,-.95,4.06,
892,886,James Hepworth,45,.08,3.48,-13.21,0,
893,887,Thammanoon Sriroj,51,.08,3.91,-9.27,1.54,
894,894,Daniel Wardrop,40,.08,3.05,-1.64,1.89,
895,892,Mike Mezei,40,.08,3.01,-4.21,0,
896,893,Zoran Zorkic,40,.08,3.00,-5.14,0,
897,897,Barrett Jarosch,40,.08,3.00,,3.00,
898,891,Paul Gow,56,.07,4.18,-16.01,1.27,
899,897,Adrien Bernadet,40,.07,2.96,-.36,3.32,
899,889,Yoshikazu Haku,45,.07,3.33,-13.06,0,
901,896,Oliver Whiteley,40,.07,2.94,-3.25,1.56,
902,900,Tommy Barber,40,.07,2.93,-.67,3.60,
903,903,Sebi Garcia,40,.07,2.92,-.32,3.24,
904,895,Kyle McCarthy,40,.07,2.92,-4.11,0,
905,903,Joakim Rask,40,.07,2.92,-.80,2.28,
906,900,Philip Golding,40,.07,2.91,-2.72,2.10,
907,897,Richard Lee,45,.07,3.27,-5.47,1.20,
908,900,David Park,49,.07,3.54,-7.31,2.47,
909,906,Lee Williamson,43,.07,3.07,-6.57,1.32,
910,909,Oliver David,40,.07,2.85,-2.56,3.07,
911,908,Hur In-hoi,40,.07,2.84,-3.10,0,
912,910,David Hewan,40,.07,2.83,-1.10,3.93,
913,912,Doug Barron,40,.07,2.81,-2.84,3.08,
914,913,Phil Worthington,40,.07,2.77,-1.77,1.56,
915,911,Magnus Persson,40,.07,2.77,-4.84,0,
916,913,Aaron Watkins,40,.07,2.77,-1.66,1.82,
917,917,Harmeet Kahlon,40,.07,2.74,-2.11,0,
918,913,Weitze Yeh,48,.07,3.27,-14.80,2.81,
919,918,Hiroo Kawai,40,.07,2.71,-7.12,0,
920,916,Craig Smith,41,.07,2.77,-4.84,0,
920,919,Pablo Acuna,40,.07,2.70,-1.40,1.22,
922,928,Mukesh Kumar,40,.07,2.66,-1.41,2.66,
923,922,Steve Pate,40,.07,2.64,-1.56,3.08,
923,924,Oscar Floren,40,.07,2.64,-.99,1.74,
925,922,John Mellor,40,.07,2.64,-1.41,1.80,
926,924,Jason Allred,57,.07,3.73,-9.18,1.40,
927,926,Kim Felton,54,.07,3.51,-5.22,3.67,
927,920,Duffy Waldorf,40,.07,2.60,-12.41,0,
929,921,Hisayuki Sasaki,43,.06,2.78,-11.71,0,
929,930,George Coetzee,40,.06,2.59,-1.30,2.43,
931,927,Tommy Biershenk,40,.06,2.59,-3.39,0,
931,931,Satoshi Tomiyama,40,.06,2.59,-.21,2.79,
933,929,Alvaro Salto,40,.06,2.57,-8.18,0,
933,932,Óscar Serna,40,.06,2.58,-.42,3.00,
935,934,Jonas Blixt,40,.06,2.54,-.06,2.59,
936,937,Tae-Hoon Song,40,.06,2.52,,2.52,
937,936,Ian Woosnam,40,.06,2.49,-4.01,3.10,
938,933,Kirk Triplett,40,.06,2.47,-9.61,0,
939,935,Hideki Kase,44,.06,2.71,-8.15,0,
940,943,Dale Vallely,40,.06,2.45,-.09,2.54,
941,941,Thabang Simon,40,.06,2.45,-.91,3.36,
942,944,César Monasterio,42,.06,2.56,-10.29,1.49,
942,939,Wilhelm Schauman,42,.06,2.56,-3.82,1.20,
944,945,Chip Sullivan,40,.06,2.41,-.55,2.96,
945,946,Gibby Gilbert III,40,.06,2.41,-.20,2.60,
946,938,Simon Nash,40,.06,2.38,-6.74,0,
947,940,Jaco Van Zyl,40,.06,2.37,-6.80,0,
948,942,Kurt Barnes,40,.06,2.36,-5.16,0,
949,951,Steve Friesen,40,.06,2.34,-2.42,1.62,
950,947,Matthew King,47,.06,2.75,-5.95,0,
950,948,Wook-Soon Kang,40,.06,2.34,-1.68,1.20,
952,953,Gustav Adell,40,.06,2.31,-1.01,1.34,
953,956,Jung Ji-ho,40,.06,2.29,-.16,2.45,
954,949,David Morland IV,57,.06,3.26,-5.69,1.61,
955,949,Michael Wright,40,.06,2.28,-6.60,0,
955,955,Graham Clark,40,.06,2.28,-.31,2.59,
957,954,Johan Axgren,46,.06,2.60,-11.31,1.30,
958,952,Chris Baryla,40,.06,2.26,-9.40,0,
959,958,Benjamín Alvarado,40,.06,2.25,-.93,1.62,
960,963,Masafumi Kawase,40,.06,2.25,-.24,2.48,
961,960,Rob Bradley,40,.06,2.25,-.34,2.58,
962,956,Kevin Gessino-Kraft,40,.06,2.24,-3.11,0,
963,962,Christiaan Basson,40,.06,2.23,-.89,3.12,
964,960,Kris Cox,41,.06,2.28,-5.77,2.03,
964,959,Tom Carter,57,.06,3.17,-2.89,1.39,
966,965,Michael Boyd,44,.05,2.40,-1.84,1.23,
967,971,Kim Young-jin,40,.05,2.17,,2.17,
967,971,Muhammad Munir,40,.05,2.17,-.82,2.17,
969,967,Arjun Singh,40,.05,2.17,-1.98,1.24,
970,966,Anthony Brown,40,.05,2.16,-2.04,1.50,
971,975,Matteo Delpodio,40,.05,2.16,,2.16,
971,975,Bae Sung-chul,40,.05,2.16,,2.16,
973,968,Mark Lawless,40,.05,2.15,-1.44,1.62,
974,970,Scott Henderson,44,.05,2.35,-1.99,2.23,
975,964,Katsuya Nakagawa,40,.05,2.13,-6.51,0,
976,978,Lien Yung-sheng,40,.05,2.12,-.26,2.38,
976,971,Yoshiaki Mano,40,.05,2.12,-4.20,0,
978,977,Trevor Fisher Jr,40,.05,2.12,-1.14,1.22,
979,974,Neil Schietekat,40,.05,2.11,-2.22,1.27,
980,969,Doug McGuigan,40,.05,2.10,-4.40,1.62,
981,980,Sihwan Kim,40,.05,2.09,-.07,2.16,
982,981,Steve Dartnall,40,.05,2.07,-.80,2.17,
983,979,Gareth Davies,40,.05,2.06,-10.59,0,
984,982,Yuan-Chi Chen,40,.05,2.05,-3.38,0,
985,984,Rolf Muntz,40,.05,2.05,-.39,2.44,
986,983,Scott Hawley,40,.05,2.03,-1.87,1.20,
987,986,Liam Kendregan,40,.05,2.03,-.70,1.48,
988,985,Jin-won Lee,40,.05,2.02,-.93,2.42,
989,987,Damian Ulrich,40,.05,2.01,-.33,2.34,
990,991,Ralph Miller,40,.05,1.99,,1.99,
991,990,Justin Itzen,40,.05,1.99,-.11,2.10,
992,988,Grant Waite,47,.05,2.33,-4.94,2.66,
993,988,Paul Marantz,40,.05,1.97,-2.11,0,
994,992,Julien Foret,46,.05,2.23,-7.99,0,
995,993,Jun Tae-hyun,40,.05,1.93,-1.28,1.54,
996,993,Kariem Baraka,40,.05,1.92,-3.32,1.24,
997,995,Jose Trauwitz,40,.05,1.91,-1.11,1.80,
998,997,Alistair Presnell,40,.05,1.90,-1.56,2.61,
